YEAR,MONTH,DAY,ORIGIN,ID,COUNTRY,REGION,DEPARTMENT_OF_ENERGY,LATITUDE,LONGITUDE,DEPTH,YIELD_1,YEILD_2,PURPOSE,NAME,TYPE;
80,06,12, 171500.1, 80018, USA, NTS, ISC ,37.300, -116.500, 0.645, 20.0, 150.0, WR, KASH, SHAFT ;
80,06,16, 182658.8, 80019, FRANCE, MURUROA, ISC ,21.830, -139.000, 0.000, 0.0, 150.0, WR, EURYPHYLE, SHAFT/GR ;
80,06,16, 0.0, 80052, USSR, BASHKIR, RUSS ,0.000, 0.000, 0.000, 3.2, 3.2, PNE, BUTAN, SHAFT ;
80,06,21, 170100.0, 80050, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 20.0, WR, ILUS, SHAFT/GR ;
80,06,24, 151000.1, 80020, USA, NTS, ISC ,37.000, -116.000, 0.320, 0.0, 20.0, WE, HURONKING, SHAFT ;
80,06,25, 0.0, 80053, USSR, BASHKI, RUSS ,0.000, 0.000, 0.000, 3.2, 3.2, PNE, BUTAN, SHAFT ;
80,06,25, 0.0, 80054, USSR, SEMI, KAZAKH ,0.000, 0.000, 0.000, 0.001, 20.0, WR, TUNNEL, ;
80,06,29, 23257.8, 80021, USSR, SEMI, KAZAKH ,49.910, 78.860, 0.000, 0.001, 150.0, WR, SHAFT, F3x ;
80,07,06, 172659.1, 80022, FRANCE, MURUROA, ISC ,21.750, -139.000, 0.000, 0.0, 20.0, WR, CHRYSES, SHAFT/GR ;
80,07,09, 0.0, 80055, FRANCE, MURUROA, SPA ,22.000, -116.000, 0.000, 0.0, 0.0, SE, LEDA, SHAFT/GR ;
80,07,19, 234658.5, 80024, FRANCE, MURUROA, ISC ,21.860, -139.000, 0.000, 0.0, 150.0, WR, ASIOS, SHAFT/GR ;
80,07,25, 190500.1, 80025, USA, NTS, ISC ,37.300, -116.500, 0.680, 20.0, 150.0, WR, TAFI, SHAFT ;
80,07,31, 33258.0, 80026, USSR, SEMI, KAZAKH ,49.810, 78.140, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
80,07,31, 181900.1, 80027, USA, NTS, ISC ,37.000, -116.000, 0.366, 0.0, 20.0, WR, VERDELLO, SHAFT ;
80,09,14, 24239.3, 80028, USSR, SEMI, KAZAKH ,49.940, 78.860, 0.000, 20.0, 150.0, WR, SHAFT, ;
80,09,25, 62110.5, 80030, USSR, SEMI, KAZAKH ,49.810, 78.080, 0.000, 0.001, 20.0, WE, TUNNEL, ;
80,09,25, 144500.1, 80031, USA, NTS, ISC ,37.100, -116.000, 0.381, 20.0, 150.0, WR, BONARDA, SHAFT ;
80,09,25, 152630.1, 80032, USA, NTS, ISC ,37.100, -116.100, 0.424, 107.0, 107.0, WR, RIOLA, SHAFT ;
80,10,08, 55957.3, 80035, USSR, ASTRAK, RUSS ,46.790, 48.290, 0.000, 8.5, 8.5, PNE, VEGA, SHAFT ;
80,10,11, 70957.2, 80036, USSR, KZ, RUSS ,73.360, 54.820, 0.000, 0.001, 150.0, WR, TUNNEL, F7x ;
80,10,12, 33414.3, 80037, USSR, SEMI, KAZAKH ,49.940, 79.100, 0.000, 20.0, 150.0, WR, SHAFT, 2x ;
80,10,16, 43028.9, 80038, CHINA, LOP, NOR ,41.040, 89.940, 0.000, 200.0, 1000.0, WR, ATMOSPH, F ;
80,10,23, 0.0, 80056, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WR, TUNNEL, ;
80,10,24, 191500.1, 80039, UK, NTS, ISC ,37.100, -116.000, 0.427, 0.0, 20.0, WR, DUTCHESE, SHAFT ;
80,10,31, 180000.1, 80040, USA, NTS, ISC ,37.200, -116.200, 0.0 20, WE MINERSIRON TUNNEL ,,,,;
80,11,01, 125958.0, 80041, USSR, KRASNO, RUSS ,60.790, 97.570, 0.000, 0.001, 20.0, PNE, BATOLIT, SHAFT ;
80,11,14, 165000.1, 80042, USA, NTS, ISC ,37.100, -116.000, 0.320, 0.0, 20.0, WR, DAUPHIN, SHAFT ;
80,11,25, 175300.0, 80043, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, LAERTE, SHAFT/GR ;
80,12,03, 173258.3, 80044, FRANCE, MURUROA, ISC ,21.870, -138.960, 0.000, 0.0, 150.0, WR, DIOMEDE, SHAFT/GR ;
80,12,05, 0.0, 80057, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WR, TUNNEL, ;
80,12,05, 0.0, 80058, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WR, TUNNEL, 3x ;
80,12,10, 65957.7, 80045, USSR, TYUMEN, RUSS ,61.730, 66.760, 0.000, 15.0, 15.0, PNE, ANGARA, SHAFT ;
80,12,14, 34706.5, 80046, USSR, SEMI, KAZAKH ,49.870, 78.970, 0.000, 0.001, 150.0, WR, SHAFT, F3x ;
80,12,17, 151000.1, 80047, UK, NTS, ISC ,37.300, -116.300, 0.573, 20.0, 150.0, WR, SERPA, SHAFT ;
80,12,26, 40707.4, 80048, USSR, SEMI, KAZAKH ,49.980, 78.010, 0.000, 0.001, 20.0, WR, TUNNEL, ;
80,12,27, 40908.5, 80049, USSR, SEMI, KAZAKH ,50.010, 79.030, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
81,01,15, 202500.1, 81001, USA, NTS, ISC ,37.100, -116.000, 0.564, 20.0, 150.0, WR, BASEBALL, SHAFT ;
81,02,05, 180000.1, 81002, USA, NTS, ISC ,37.000, -116.000, 0.354, 0.0, 20.0, WR, CLAIRETTE, SHAFT ;
81,02,25, 150000.8, 81003, USA, NTS, ISC ,37.200, -116.100, 0.229, 0.0, 20.0, WR, SECO, SHAFT ;
81,02,27, 232800.0, 81004, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, BROTEAS, SHAFT/GR ;
81,03,06, 172700.0, 81005, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, TYRO, SHAFT/GR ;
81,03,25, 0.0, 81050, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.0, 0.001, SAM, TUNNEL, ;
81,03,28, 172259.7, 81006, FRANCE, MURUROA, ISC ,21.670, -138.840, 0.000, 0.0, 20.0, WR, IPHICLES, SHAFT/GR ;
81,03,29, 40350.1, 81007, USSR, SEMI, KAZAKH ,49.980, 79.020, 0.000, 0.001, 20.0, WR, SHAFT, F3x ;
81,04,10, 175659.0, 81008, FRANCE, MURUROA, ISC ,21.800, -138.900, 0.000, 0.0, 20.0, WR, CLYMENE, SHAFT/LG ;
81,04,22, 11711.4, 81009, USSR, SEMI, KAZAKH ,49.870, 78.900, 0.000, 0.001, 20.0, WR, SHAFT, F3x ;
81,04,30, 143500.0, 81010, USA, NTS, ISC ,37.200, -116.000, 0.323, 0.0, 20.0, WR, VIDE, SHAFT ;
81,05,25, 45957.6, 81011, USSR, ARKHAN, RUSS ,68.210, 53.500, 0.000, 37.6, 37.6, PNE, PIRIT, SHAFT ;
81,05,27, 35812.3, 81012, USSR, SEMI, KAZAKH ,49.940, 79.010, 0.000, 0.001, 20.0, WR, SHAFT, ;
81,05,29, 160000.0, 81013, USA, NTS, UGS ,37.102, -116.004, 0.320, 0.0, 20.0, WR, ALIGOTE, SHAFT ;
81,06,04, 0.0, 81014, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.0, 0.001, SAM, TUNNEL, ;
81,06,06, 180000.0, 81015, USA, NTS, ISC ,37.300, -116.300, 0.000, 20.0, 150.0, WR, HARZER, SHAFT ;
81,06,30, 15712.8, 81016, USSR, SEMI, KAZAKH ,49.720, 78.090, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
81,07,08, 222257.9, 81018, FRANCE, MURUROA, ISC ,22.180, -138.730, 0.000, 0.0, 20.0, WR, LYNCEE, SHAFT/GR ;
81,07,10, 140000.0, 81019, USA, NTS, ISC ,37.100, -116.000, 0.341, 0.0, 20.0, WR, NIZA, SHAFT ;
81,07,11, 171700.0, 81020, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, ERYX, SHAFT/GR ;
81,07,16, 150000.1, 81021, USA, NTS, ISC ,37.100, -116.000, 0.204, 0.0, 20.0, WR, PINEAU, SHAFT ;
81,07,17, 23715.7, 81022, USSR, SEMI, KAZAKH ,49.790, 78.170, 0.000, 0.001, 20.0, WR, TUNNEL, ;
81,07,18, 174300.0, 81023, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, THERAS, SHAFT/GR ;
81,08,03, 183258.4, 81024, FRANCE, MURUROA, ISC ,21.890, -138.880, 0.000, 0.0, 150.0, WR, AGENOR, SHAFT/GR ;
81,08,05, 134100.0, 81025, USA, NTS, ISC ,37.200, -116.000, 0.200, 0.0, 20.0, WR, HAVARTI, SHAFT ;
81,08,14, 22712.9, 81026, USSR, SEMI, KAZAKH ,49.750, 78.070, O.000, 0.001, 20.0, WR, TUNNEL, 3x ;
81,08,27, 143100.0, 81027, USA, NTS, ISC ,37.200, -116.100, 0.294, 0.0, 20.0, WR, ISLAY, SHAFT ;
81,09,02, 40004.0, 81028, USSR, PERM, RUSS ,60.590, 55.700, 0.000, 3.2, 3.2, PNE, GELIY, SHAFT ;
81,09,04, 150000.1, 81029, USA, NTS, ISC ,37.100, -116.000, 0.305, 0.0, 20.0, WR, TREBBIANO, SHAFT ;
81,09,13, 21718.4, 81030, USSR, SEMI, KAZAKH ,49.890, 78.980, 0.000, 20.0, 150.0, WR, SHAFT, ;
81,09,24, 150000.0, 81031, USA, NTS, ISC ,37.000, -116.000, 0.213, 0.0, 20.0, WR, CERNADA, SHAFT ;
81,09,26, 45957.5, 81032, USSR, ASTRAK, RUSS ,46.820, 48.280, 0.000, 8.5, 8.5, PNE, VEGA, SHAFT ;
81,09,26, 50357.0, 81033, USSR, ASTRAK, RUSS ,46.790, 48.270, 0.000, 8.5, 8.5, PNE, VEGA, SHAFT ;
81,10,01, 121456.9, 81035, USSR, NZ, RUSS ,73.320, 54.550, 0.000, 0.001, 150.0, WR, TUNNEL, F4x ;
81,10,01, 190000.1, 81036, USA, NTS, ISC ,37.100, -116.000, 0.472, 20.0, 150.0, WR, PALIZA, SHAFT ;
81,10,16, 0.0, 81051, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.0, 0.001, SAM, TUNNEL, ;
81,10,18, 35702.7, 81037, USSR, SEMI, KAZAKH ,49.880, 78.890, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
81,10,22, 135957.5, 81038, USSR, KRASNO, RUSS ,63.790, 97.540, 0.000, 8.5, 8.5, PNE, SHPAT, SHAFT ;
81,11,06, 0.0, 81052, FRANCE, MURUROA, SPA ,22.000, -139.000, 0.000, 0.0, S.O WR LETO SHAFT/GR ,,,;
81,11,11, 170658.3, 81039, FRANCE, MURUROA, UGS ,21.917, -138.996, 0.000, 0.0, 20.0, WR, PROCLES, SHAFT/GR ;
81,11,11, 200000.0, 81040, USA, NTS, UGS ,37.076, -116.068, 0.445, 20.0, 150.0, WR, TILCI, SHAFT ;
81,11,12, 150000.1, 81041, UK, NTS, UGS ,37.108, -116.049, 0.518, 20.0, 150.0, WR, ROUSANNE, SHAFT ;
81,11,20, 45702.5, 81042, USSR, SEMI, KAZAKH ,49.736, 78.183, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
81,11,29, 33508.6, 81043, USSR, SEMI, KAZAKH ,49.860, 78.857, 0.000, 0.001, 20.0, WR, SHAFT, 3x ;
81,12,03, 150000.1, 81044, USA, NTS, ISC ,37.100, -116.100, 0.494, 20.0, 150.0, WR, AKAVI, SHAFT ;
81,12,05, 165801.0, 81045, FRANCE, MURUROA, ISC ,21.400, -139.400, 0.000, 0.0, 20.0, WR, CILIX, SHAFT/GR ;
81,12,08, 164658.3, 81046, FRANCE, MURUROA, ISC ,21.910, -138.880, 0.000, 0.0, 20.0, WR, CADMOS, SHAFT/LG ;
81,12,16, 210500.1, 81047, USA, NTS, ISC ,37.100, -116.100, 0.335, 0.0, 20.0, WR, CABOA, SHAFT ;
81,12,22, 43102.6, 81048, USSR, SEMI, KAZAKH ,49.840, 78.210, 0.000, 0.001, 20.0, WR, TUNNEL, 3x ;
81,12,27, 34314.2, 81049, USSR, SEMI, KAZAKH ,49.900, 78.860, 0.000, 20.0, 150.0, WR, SHAFT, ;
82,01,28, 160000.1, 82001, USA, NTS, ISC ,37.100, -116.100, 0.640, 139.0, 133.0, WR, JORNADA, SHAFT ;
82,02,12, 145500.1, 82002, USA, NTS, ISC ,37.200, -116.500, 0.651, 20.0, 150.0, WR, MOLBO, SHAFT ;
82,02,12, 152500.1, 82003, USA, NTS, ISC ,37.300, -116.300, 0.640, 20.0, 150.0, WR, HOSTA, SHAFT ;
82,02,19, 35611.1, 82004, USSR, SEMI, KAZAKH ,49.830, 78.120, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
82,02,20, 0.0, 82055, FRANCE, MURUROA, SPA ,22.000, -139.000, 0.000, 0.0, 5.0, WR, AEROPE, SHAFT/GR ;
82,02,24, 0.0, 82056, FRANCE, MURUROA, SPA ,22.000, -139.000, 0.000, 0.0, 5.0, WR, DEIPHOBE, SHAFT/GR ;
82,03,20, 170258.6, 82005, FRANCE, MURUROA, ISC ,21.860, -139.030, 0.000, 0.0, 20.0, WR, RHESOS, SHAFT/LG ;
82,03,23, 0.0, 82057, FRANCE, MURUROA, SPA ,22.000, -139.000, 0.000, 0.0, 5.0, WR, EVENOS, SHAFT/GR ;
82,03,31, 0.0, 82058, FRANCE, MURUROA, SPA ,22.000, -139.000, 0.000, 0.0, 0.0, SE, AESON, SHAFT/GR ;
82,04,17, 180000.0, 82006, USA, NTS, ISC ,37.000, -116.000, 0.357, 0.0, 20.0, WR, TENAJA, SHAFT ;
82,04,25, 32305.5, 82007, USSR, SEMI, KAZAKH ,49.870, 78.920, 0.000, 20.0, 150.0, FMS, SHAFT, 3x ;
82,04,25, 180500.0, 82008, UK, NTS, ISC ,37.300, -116.400, 0.570, 20.0, 150.0, WR, GIBNE, SHAFT ;
82,05,06, 200000.0, 82009, USA, NTS, ISC ,37.100, -116.100, 0.335, 0.0, 20.0, WR, KRYDDOST, SHAFT ;
82,05,07, 181700.1, 82010, USA, NTS, ISC ,37.100, -116.000, 0.564, 20.0, 150.0, WR, BOUSCHET, SHAFT ;
82,06,16, 140000.8, 82012, USA, NTS, UGS ,37.114, -116.017, 0.289, 0.0, 20.0, WR, KESTI, SHAFT ;
82,06,24, 141500.0, 82013, USA, NTS, UGS ,37.236, -116.370, 0.640, 20.0, 150.0, WR, NEBBIOLO, SHAFT ;
82,06,25, 20304.2, 82014, USSR, SEMI, KAZAKH ,49.795, 78.158, 0.000, 0.001, 20.0, WE, TUNNEL, F2x ;
82,06,27, 170000.0, 82059, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, LAODICE, SHAFT/GR F ;
82,07,01, 170158.8, 82015, FRANCE, MURUROA, UGS ,21.766, -139.050, 0.000, 0.0, 150.0, WR, ANTILOKOS, SHAFT/GR ;
82,07,04, 11714.4, 82016, USSR, SEMI, KAZAKH ,49.995, 78.856, 0.000, 0.001, 150.0, WE, SHAFT, F3x ;
82,07,21, 171300.0, 82018, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, PITANE, SHAFT/GR ;
82,07,25, 180158.1, 82019, FRANCE, MURUROA, UGS ,21.864, -138.943, 0.000, 0.0, 150.0, WR, LAIOS, SHAFT/LG ;
82,07,29, 200500.0, 82020, USA, NTS, UGS ,37.102, -116.075, 0.400, 20.0, 150.0, WR, MONTEREY, SHAFT ;
82,07,31, 210002.2, 82021, USSR, IRKUTS, RUSS ,53.813, 104.132, 0.000, 8.5, 8.5, PNE, RIFT, SHAFT ;
82,08,05, 140000.0, 82023, USA, NTS, UGS ,37.084, -116.007, 0.640, 138.0, 138.0, WR, ATRISCO, SHAFT ;
82,08,11, 150000.0, 82024, USA, NTS, UGS ,37.190, -116.048, 0.216, 0.0, 20.0, WR, QUESO, SHAFT ;
82,08,23, 24304.2, 82025, USSR, SEMI, KAZAKH ,49.747, 77.971, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
82,08,31, 13100.5, 82027, USSR, SEMI, KAZAKH ,49.920, 78.812, 0.000, 0.001, 20.0, WR, SHAFT, 2x ;
82,09,02, 140000.0, 82029, USA, NTS, UGS ,37.020, -116.016, 0.229, 0.0, 20.0, WR, CERRO, SHAFT ;
82,09,04, 175958.4, 82031, USSR, KRASNO, RUSS ,69.206, 81.647, 0.000, 16.0, 16.0, PNE, RIFT, SHAFT ;
82,09,21, 25700.8, 82033, USSR, SEMI, KAZAKH ,49.854, 78.216, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
82,09,23, 160000.0, 82034, USA, NTS, UGS ,37.212, -116.207, 0.000, 0.0, 20.0, WE, HURON, LANDING TUNNEL ;
82,09,23, 160000.0, 82035, USA, NTS, UGS ,37.212, -116.207, 0.000, 0.0, 20.0, WE, DIAMOND, ACE TUNNEL ;
82,09,23, 170000.0, 82036, USA, NTS, UGS ,37.175, -116.088, 0.451, 20.0, 150.0, WR, FRISCO, SHAFT ;
82,09,25, 175957.1, 82037, USSR, KRASNO, RUSS ,64.313, 91.834, 0.000, 8.5, 8.5, PNE, RIFT, SHAFT ;
82,09,29, 133000.1, 82038, USA, NTS, UGS ,37.091, -116.045, 0.564, 0.0, 150.0, WR, BORREGO, SHAFT ;
82,10,05, 0.0, 82060, CHINA, LOP, NOR ,41.632, 88.301, 0.000, 3.0, 15.0, WR, UG, ;
82,10,10, 45956.7, 82040, USSR, JAKUTS, RUSS ,61.553, 112.864, 0.000, 15.0, 15.0, PNE, NEVA, SHAFT ;
82,10,11, 71458.2, 82041, USSR, NZ, RUSS ,73.392, 54.559, 0.000, 0.001, 150.0, WR, TUNNEL, F4x ;
82,10,16, 55957.1, 82042, USSR, ASTRAK, RUSS ,46.730, 48.197, 0.000, 13.5, 13.5, PNE, VEGA, SHAFT ;
82,10,16, 60457.2, 82043, USSR, ASTRAK, RUSS ,46.748, 48.215, 0.000, 8.5, 8.5, PNE, VEGA, SHAFT ;
82,10,16, 60957.1, 82044, USSR, ASTRAK, RUSS ,46.754, 48.270, 0.000, 8.5, 8.5, PNE, VEGA, SHAFT ;
82,10,16, 61457.3, 82045, USSR, ASTRAK, RUSS ,46.743, 48.213, 0.000, 8.5, 8.5, PNE, VEGA, SHAFT ;
82,11,12, 191700.1, 82047, USA, NTS, UGS ,37.024, -116.032, 0.336, 0.0, 20.0, WR, SEYVAL, SHAFT ;
82,11,27, 0.0, 82061, FRANCE, MURUROA, SPA ,22.000, -139.000, 0.000, 0.0, 5.0, WR, PROCRIS, SHAFT/GR ;
82,12,05, 33712.6, 82051, USSR, SEMI, KAZAKH ,49.928, 78.869, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
82,12,10, 152000.0, 82052, USA, NTS, UGS ,37.030, -116.072, 0.413, 20.0, 150.0, WR, MANTECA, SHAFT ;
82,12,25, 42305.6, 82053, USSR, SEMI, KAZAKH ,49.871, 78.095, 0.000, 0.001, 20.0, WR, TUNNEL, F2x ;
82,12,26, 33514.1, 82054, USSR, SEMI, KAZAKH ,50.066, 79.043, 0.000, 20.0, 150.0, FMS, SHAFT, F2x ;
83,02,11, 160000.1, 83002, USA, NTS, UGS ,37.051, -116.045, 0.304, 0.0, 20.0, WR, COALORA, SHAFT ;
83,02,17, 170000.0, 83003, USA, NTS, UGS ,37.163, -116.063, 0.343, 0.0, 20.0, WR, CHEEDAM, SHAFT ;
83,03,11, 0.0, 83055, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.0, 0.001, SAM, TUNNEL, ;
83,03,26, 202000.0, 83005, USA, NTS, UGS ,37.301, -116.460, 0.542, 20.0, 150.0, WR, CABRA, SHAFT ;
83,03,30, 41700.0, 83006, USSR, SEMI, KAZAKH ,49.000, 79.000, 0.000, 0.001, 20.0, WR, TUNNEL, ;
83,04,12, 34105.2, 83007, USSR, SEMI, KAZAKH ,49.815, 78.222, 0.000, 0.001, 20.0, WE, TUNNEL, ;
83,04,14, 190500.1, 83008, USA, NTS, UGS ,37.073, -116.040, 0.533, 0.0, 150.0, WR, TURQUOISE, SHAFT ;
83,04,19, 185258.4, 83009, FRANCE, MURUROA, UGS ,21.847, -138.906, 0.000, 0.0, 150.0, WR, EURYTOS, SHAFT/LG ;
83,04,22, 135300.0, 83010, UK, NTS, UGS ,37.112, -116.022, 0.265, 0.0, 20.0, WR, ARMADA, SHAFT ;
83,04,25, 0.0, 83057, FRANCE, MURUROA, SPA ,22.000, -139.000, 0.000, 0.0, 5.0, WR, AUTOMEDON, SHAFT/GR ;
83,05,04, 0.0, 83056, CHINA, LOP, NOR ,41.500, 89.000, 0.000, WR UG ,,,,;
83,05,05, 152000.0, 83011, USA, NTS, UGS ,37.012, -116.089, 0.390, 0.0, 20.0, WR, CROWDIE, SHAFT ;
83,05,25, 173058.2, 83012, FRANCE, MURUROA, UGS ,21.895, -138.918, 0.000, 0.0, 150.0, WR, CINYRAS, SHAFT/LG ;
83,05,26, 150000.0, 83013, USA, NTS, UGS ,37.103, -116.006, 0.384, 0.0, 20.0, WR, FAHADA, SHAFT ;
83,05,26, 0.0, 83054, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WE, MINI, JADE TUNNEL ;
83,05,30, 33344.5, 83014, USSR, SEMI, KAZAKH ,49.740, 78.206, 0.000, 0.001, 20.0, FMS, TUNNEL, F2x ;
83,06,09, 171000.0, 83015, USA, NTS, UGS ,37.158, -116.089, 0.320, 0.0, 20.0, WR, DANABLU, SHAFT ;
83,06,12, 23643.5, 83016, USSR, SEMI, KAZAKH ,49.906, 78.981, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
83,06,18, 0.0, 83058, FRANCE, MURUROA, SPA ,22.000, -139.000, 0.000, 0.0, 5.0, WR, BURISIS, SHAFT/GR ;
83,06,24, 25611.1, 83017, USSR, SEMI, KAZAKH ,49.810, 78.107, 0.000, 0.001, 20.0, WR, TUNNEL, ;
83,06,28, 174558.6, 83018, FRANCE, MURUROA, UGS ,21.745, -138.917, 0.000, 0.0, 20.0, WR, OXYLOS, SHAFT/LG ;
83,07,10, 35957.1, 83019, USSR, KAZAKH, UGS ,51.308, 53.273, 0.000, 15.0, 15.0, PNE, LIRA, SHAFT ;
83,07,10, 40457.1, 83020, USSR, KAZAKH, UGS ,51.340, 53.270, 0.000, 15.0, 15.0, PNE, LIRA, SHAFT ;
83,07,10, 40957.1, 83021, USSR, KAZAKH, UGS ,51.344, 53.291, 0.000, 15.0, 15.0, PNE, LIRA, SHAFT ;
83,07,20, 203000.0, 83022, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 20.0, WR, BATTOS, SHAFT/GR ;
83,08,03, 133000.1, 83024, USA, NTS, UGS ,37.119, -116.084, 0.326, 0.0, 20.0, WR, LABAN, SHAFT ;
83,08,04, 171358.2, 83025, FRANCE, MURUROA, UGS ,21.835, -138.922, 0.000, 0.0, 150.0, WR, CARNABON, SHAFT/LG ;
83,08,11, 140000.1, 83026, USA, NTS, UGS ,36.998, -116.003, 0.320, 0.0, 20.0, WR, SABADO, SHAFT ;
83,08,18, 160958.6, 83027, USSR, NZ, RUSS ,73.383, 54.913, 0.000, 0.001, 150.0, WR, TUNNEL, F5x ;
83,08,27, 135959.9, 83028, USA, NTS, UGS ,37.192, -115.992, 0.000, 0.0, 20.0, WR, JARLSBERG, SHAFT ;
83,09,01, 140000.0, 83029, USA, NTS, UGS ,37.273, -116.355, 0.625, 143.0, 143.0, WR, CHANCELLOR, SHAFT ;
83,09,11, 63310.4, 83030, USSR, SEMI, KAZAKH ,49.878, 78.183, 0.000, 0.001, 20.0, WE, TUNNEL, ;
83,09,21, 150000.0, 83031, USA, NTS, UGS ,37.210, -116.209, 0.405, 0.0, 20.0, WE, MIDNIGHT, ZEPHYR TUNNEL ;
83,09,21, 0.0, 83052, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, BRANCO, SHAFT 2x ;
83,09,22, 150000.1, 83032, USA, NTS, UGS ,37.106, -116.049, 0.533, 0.0, 150.0, WR, TECHADO, SHAFT ;
83,09,24, 45957.1, 83033, USSR, ASTRAK, RUSS ,46.816, 48.291, 0.000, 8.5, 8.5, PNE, VEGA, SHAFT ;
83,09,24, 50457.2, 83034, USSR, ASTRAK, RUSS ,46.817, 48.279, 0.000, 8.5, 8.5, PNE, VEGA, SHAFT ;
83,09,24, 50957.5, 83035, USSR, ASTRAK, RUSS ,46.860, 48.272, 0.000, 8.5, 8.5, PNE, VEGA, SHAFT ;
83,09,24, 51457.1, 83036, USSR, ASTRAK, RUSS ,46.780, 48.300, 0.000, 8.5, 8.5, PNE, VEGA, SHAFT ;
83,09,24, 51957.1, 83037, USSR, ASTRAK, RUSS ,46.796, 48.297, 0.000, 8.5, 8.5, PNE, VEGA, SHAFT ;
83,09,24, 52457.4, 83038, USSR, ASTRAK, RUSS ,46.837, 48.231, 0.000, 8.5, 8.5, PNE, VEGA, SHAFT ;
83,09,25, 130957.7, 83039, USSR, NZ, RUSS ,73.348, 54.495, 0.000, 0.001, 150.0, WR, TUNNEL, F4x ;
83,09,29, 0.0, 83053, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, SE, NAVATA, SHAFT ;
83,10,06, 14706.5, 83040, USSR, SEMI, KAZAKH ,49.932, 78.843, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
83,10,06, 100002.8, 83041, CHINA, LOP, NOR ,41.566, 88.766, 0.000, 20.0, 100.0, WR, UG, ;
83,10,26, 15504.8, 83042, USSR, SEMI, KAZAKH ,49.921, 78.907, 0.000, 20.0, 150.0, WR, SHAFT, ;
83,11,02, 0.0, 83059, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WR, TUNNEL, ;
83,11,20, 32704.4, 83043, USSR, SEMI, KAZAKH ,50.066, 79.036, 0.000, 0.001, 20.0, WR, SHAFT, 2x ;
83,11,29, 21906.5, 83044, USSR, SEMI, KAZAKH ,49.764, 78.169, 0.000, 0.001, 20.0, WR, TUNNEL, ;
83,11,29, 0.0, 83060, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WR, TUNNEL, 2x ;
83,12,03, 165800.0, 83045, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, LINOS, SHAFT/GR ;
83,12,07, 172800.0, 83046, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 20.0, WR, GYGES, SHAFT/LG ;
83,12,09, 155959.2, 83047, USA, NTS, UGS ,37.021, -115.975, 0.000, 0.0, 20.0, WR, MUGGINS, SHAFT ;
83,12,16, 183000.0, 83048, USA, NTS, UGS ,37.140, -116.072, 0.515, 20.0, 150.0, WR, ROMANO, SHAFT ;
83,12,26, 42906.8, 83049, USSR, SEMI, KAZAKH ,49.838, 78.218, 0.000, 0.001, 20.0, FMS, TUNNEL, ;
84,01,31, 153000.0, 84001, USA, NTS, BKY ,37.000, -116.000, 0.000, 20.0, 150.0, WR, GORBEA, SHAFT ;
84,02,15, 170000.0, 84002, USA, NTS, BKY ,37.000, -116.000, 0.000, 0.0, 20.0, WE, MIDAS, MYTH/MILA TUNNEL ;
84,02,19, 35703.3, 84003, USSR, SEMI, KAZAKH ,49.888, 78.788, 0.000, 20.0, 150.0, WR, SHAFT, ;
